code_etab;id_contrib;comment_1;note_globale_1;sentiment_SERVICE_1;target_SERVICE_1;sample_SERVICE_1;sentiment_AMBIANCE_1;target_AMBIANCE_1;sample_AMBIANCE_1;sentiment_QUALITY_1;target_QUALITY_1;sample_QUALITY_1;sentiment_PRICE_1;target_PRICE_1;sample_PRICE_1;sentiment_GENERAL_1;target_GENERAL_1;sample_GENERAL_1;sentiment_LOCATION_1;target_LOCATION_1;sample_LOCATION_1;comment_2;note_globale_2;sentiment_SERVICE_2;target_SERVICE_2;sample_SERVICE_2;sentiment_AMBIANCE_2;target_AMBIANCE_2;sample_AMBIANCE_2;sentiment_QUALITY_2;target_QUALITY_2;sample_QUALITY_2;sentiment_PRICE_2;target_PRICE_2;sample_PRICE_2;sentiment_GENERAL_2;target_GENERAL_2;sample_GENERAL_2;sentiment_LOCATION_2;target_LOCATION_2;sample_LOCATION_2;comment_3;note_globale_3;sentiment_SERVICE_3;target_SERVICE_3;sample_SERVICE_3;sentiment_AMBIANCE_3;target_AMBIANCE_3;sample_AMBIANCE_3;sentiment_QUALITY_3;target_QUALITY_3;sample_QUALITY_3;sentiment_PRICE_3;target_PRICE_3;sample_PRICE_3;sentiment_GENERAL_3;target_GENERAL_3;sample_GENERAL_3;sentiment_LOCATION_3;target_LOCATION_3;sample_LOCATION_3;summary_SERVICE;summary_AMBIANCE;summary_QUALITY;summary_PRICE;summary_GENERAL;summary_LOCATION
51347631;5899a6cab9379034ba0ff476;"Super restaurant accueil chaleureux, équipe disponible, très très bonne cuisine en semaine et excellente et raffinée le vendredi soir";5;"positive";"accueil";"Super restaurant accueil chaleureux";"-";"-";"-";"positive";"cuisine";"très très bonne cuisine en semaine et excellente et raffinée le vendredi soir";"-";"-";"-";"positive";"restaurant";"Super restaurant accueil chaleureux";"-";"-";"-";"Super restaurant accueil chaleureux, équipe disponible, très très bonne cuisine en semaine et excellente et raffinée le vendredi soir";5;"positive";"accueil";"Super restaurant accueil chaleureux";"-";"-";"-";"positive";"cuisine";"très très bonne cuisine en semaine et excellente et raffinée le vendredi soir";"-";"-";"-";"positive";"restaurant";"Super restaurant accueil chaleureux";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-";"positive";"-"
51349372;579104fa5135dc6a46cc4e60;"Super bof ! Médiocrité sur tous les points sauf l'environnement : posé sur la plage, même si je préfère le Resto de la plage d'à côté sur tous les aspects. L'accueil est minable !!! La patronne encaisse sans un sourire et en râlant qu'il manque des sous alors qu'elle ne sait pas compter. Le rapport qualité/prix moyen. Le plateau fruits de mer 1 pers à 39€ où on en a moins que sur d'autres plateaux payés à 22€. Et toute la cuisine pour les 7 repas commandés étaient ratés : pas assaisonné, trop citronné... Une cuisine digne d'une bonne... Cantine ! Mais au tarif d'un bon Resto...";1;"negative";"accueil, patronne";"La patronne encaisse sans un sourire et en râlant qu'il manque des sous alors qu'elle ne sait pas compter";"-";"-";"-";"negative";"plateau fruits de mer, cuisine, cuisine";"Et toute la cuisine pour les 7 repas commandés étaient ratés";"negative";"qualité / prix";"Le rapport qualité/prix moyen";"negative";"Resto";"même si je préfère le Resto de la plage d'à côté sur tous les aspects";"-";"-";"-";"Simple, efficace, vue mer, les pieds dans le sable. Personnel super sympa, on mange tres bien bravo ! Allez-y les yeux fermés et la bouche ouverte.";1;"positive";"Personnel";"Personnel super sympa";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"vue";"vue mer";"Excellent restaurant, très belle vue sur mer dans une petite crique. La cuisine était simple mais délicieuse, le service très chaleureux.  On y retournera :)";1;"positive";"service";"le service très chaleureux";"-";"-";"-";"positive";"cuisine";"La cuisine était simple mais délicieuse";"-";"-";"-";"positive";"restaurant";"Excellent restaurant";"positive";"vue";"très belle vue sur mer dans une petite crique";"neutral";"-";"neutral";"negative";"neutral";"positive"
51351405;5667cc9dd1db7e18d303a3b6;"[image_restaurant_defaut] 	Trés bon restaurant, c'est un plaisir de s'y retrouver avec des amis ou en couple, pour ce qui est de la cuisine, tout est parfait";5;"-";"-";"-";"-";"-";"-";"positive";"cuisine";"pour ce qui est de la cuisine";"-";"-";"-";"positive";"restaurant";"[image_restaurant_defaut] 	Trés bon restaurant";"-";"-";"-";"[image_restaurant_defaut] 	Trés bon restaurant, c'est un plaisir de s'y retrouver avec des amis ou en couple, pour ce qui est de la cuisine, tout est parfait";5;"-";"-";"-";"-";"-";"-";"positive";"cuisine";"pour ce qui est de la cuisine";"-";"-";"-";"positive";"restaurant";"[image_restaurant_defaut] 	Trés bon restaurant";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-"
51358191;590b52888c9a3a70eeb25335;"Conseils et équipe au top pour un mariage réussi. Cadre, ambiance, goût, tout etait parfait ... À tester les yeux fermés";5;"-";"-";"-";"positive";"Cadre, ambiance";"ambiance";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Conseils et équipe au top pour un mariage réussi. Cadre, ambiance, goût, tout etait parfait ... À tester les yeux fermés";5;"-";"-";"-";"positive";"Cadre, ambiance";"ambiance";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"-";"-";"-"
51359037;5667cc9ed1db7e18d303a698;"Une ambiance comme à la maison qui sent bon les épices et la sincérité .ps: le bol renversé il me semble n est pas un resto végétarien il propose des plats traditionnels revisités au grès des voyages.";4;"-";"-";"-";"positive";"ambiance";"Une ambiance comme à la maison qui sent bon les épices et la sincérité";"positive";"plats";"le bol renversé il me semble n est pas un resto végétarien il propose des plats traditionnels revisités au grès des voyages";"-";"-";"-";"positive";"resto";"le bol renversé il me semble n est pas un resto végétarien il propose des plats traditionnels revisités au grès des voyages";"-";"-";"-";"Une ambiance comme à la maison qui sent bon les épices et la sincérité .ps: le bol renversé il me semble n est pas un resto végétarien il propose des plats traditionnels revisités au grès des voyages.";4;"-";"-";"-";"positive";"ambiance";"Une ambiance comme à la maison qui sent bon les épices et la sincérité";"positive";"plats";"le bol renversé il me semble n est pas un resto végétarien il propose des plats traditionnels revisités au grès des voyages";"-";"-";"-";"positive";"resto";"le bol renversé il me semble n est pas un resto végétarien il propose des plats traditionnels revisités au grès des voyages";"-";"-";"-";"-";4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"positive";"-";"positive";"-"
51359740;58063ee66e8da94371d20ed0;"C'est un peu comme une cantine de quartier, certe un peu chère mais La terrasse est quasi inégalée , spécialement le dimanche quand le quartier est interdit à la circulation";5;"-";"-";"-";"neutral";"terrasse";"certe un peu chère mais La terrasse est quasi inégalée";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Resto italien pas mal, dont le point fort est la grande terrasse avenue trudaine. L'un des rares endroits où l'on peut respirer et prendre le soleil dans le 9ème. Pas de pizzas.";5;"-";"-";"-";"positive";"terrasse";"dont le point fort est la grande terrasse avenue trudaine";"positive";"pizzas";"Pas de pizzas";"-";"-";"-";"positive";"Resto";"Resto italien pas mal";"-";"-";"-";"Si vous aimez la cuisine italienne, c'est la bonne adresse!!! Dans un accueil très chaleureux et une bonne ambiance.  Les titres des plats sont en italien et pour notre part la serveuse avait l'accent italien!!! A recommander!!!";5;"positive";"accueil, serveuse";"Les titres des plats sont en italien et pour notre part la serveuse avait l'accent italien";"positive";"ambiance";"Dans un accueil très chaleureux et une bonne ambiance";"positive";"cuisine, plats";"Les titres des plats sont en italien et pour notre part la serveuse avait l'accent italien";"-";"-";"-";"positive";"adresse";"c'est la bonne adresse";"-";"-";"-";"positive";"positive";"positive";"-";"positive";"-"
51361798;577cd3e259fc6571d9cc0b08;"Une petite adresse super !! La bouffe est extra, l'accueil à la hauteur et pour les familles, ils ont eu la très bonne idée de créer un grand espace jeux pour les enfants. On a adoré les quesadillas et les wraps. On y reviendra tester le reste de la carte !";5;"positive";"accueil";"l'accueil à la hauteur et pour les familles";"-";"-";"-";"positive";"bouffe, carte";"On y reviendra tester le reste de la carte";"-";"-";"-";"positive";"adresse";"Une petite adresse super";"-";"-";"-";"pizzas plutôt réussies, fajitas très bonnes. service rapide, terrasse agréable. une bonne surprise.";5;"positive";"service";"service rapide";"positive";"terrasse";"terrasse agréable";"positive";"pizzas";"pizzas plutôt réussies";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Une petite adresse super !! La bouffe est extra, l'accueil à la hauteur et pour les familles, ils ont eu la très bonne idée de créer un grand espace jeux pour les enfants. On a adoré les quesadillas et les wraps. On y reviendra tester le reste de la carte !";5;"positive";"accueil";"l'accueil à la hauteur et pour les familles";"-";"-";"-";"positive";"bouffe, carte";"On y reviendra tester le reste de la carte";"-";"-";"-";"positive";"adresse";"Une petite adresse super";"-";"-";"-";"positive";"positive";"positive";"-";"positive";"-"
51364131;584bba917eaba953d1de623c;"Nous déjeunons régulièrement au Relais des sports et sommes toujours très satisfaits du service et de la qualité des plats et du sourire du nouveau serveur";5;"positive";"service, serveur";"Nous déjeunons régulièrement au Relais des sports et sommes toujours très satisfaits du service et de la qualité des plats et du sourire du nouveau serveur";"-";"-";"-";"positive";"plats";"Nous déjeunons régulièrement au Relais des sports et sommes toujours très satisfaits du service et de la qualité des plats et du sourire du nouveau serveur";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Nous déjeunons régulièrement au Relais des sports et sommes toujours très satisfaits du service et de la qualité des plats et du sourire du nouveau serveur";5;"positive";"service, serveur";"Nous déjeunons régulièrement au Relais des sports et sommes toujours très satisfaits du service et de la qualité des plats et du sourire du nouveau serveur";"-";"-";"-";"positive";"plats";"Nous déjeunons régulièrement au Relais des sports et sommes toujours très satisfaits du service et de la qualité des plats et du sourire du nouveau serveur";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-";"-";"-"
51367025;5667ccbbd1db7e18d303cca6;"Des mets exquis, des vins de caractères, un service sans taches, de quoi passer une excellente soirée. Des fromages très affinés, un champagne haut de gamme, une ambiance très soft, bref, un rêve...";5;"positive";"service";"un service sans taches";"positive";"ambiance";"une ambiance très soft";"positive";"mets, vins de caractères, fromages";"Des fromages très affinés";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Très bonne table, carte renouvelée régulièrement! Le service est impeccable et la cuisine creative. Seul bémol le cadre, en plein centre d'une zone commerciale.";5;"positive";"service";"Le service est impeccable et la cuisine creative";"positive";"cadre";"Seul bémol le cadre";"positive";"carte, cuisine";"Le service est impeccable et la cuisine creative";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Aucun restaurant dans le secteur ne propose une aussi bonne table. L'accueil est très bon et le personnel très sympathique. En semaine le midi, une formule à 25€ permet de très bien manger à un prix équivalent à celui d'une brasserie de base.";5;"positive";"accueil, personnel";"L'accueil est très bon et le personnel très sympathique";"-";"-";"-";"positive";"table";"Aucun restaurant dans le secteur ne propose une aussi bonne table";"positive";"formule, prix";"une formule à 25€ permet de très bien manger à un prix équivalent à celui d'une brasserie de base";"positive";"restaurant";"Aucun restaurant dans le secteur ne propose une aussi bonne table";"-";"-";"-";"positive";"positive";"positive";"positive";"positive";"-"
51369513;5667ccbbd1db7e18d303cd8d;"ce petit restaurant libanais est à dècouvrir. de bons petits plats à savourer seul ou entre amis et un très très bon acceuil.";5;"positive";"acceuil";"de bons petits plats à savourer seul ou entre amis et un très très bon acceuil";"-";"-";"-";"positive";"plats";"de bons petits plats à savourer seul ou entre amis et un très très bon acceuil";"-";"-";"-";"positive";"restaurant";"ce petit restaurant libanais est à dècouvrir";"-";"-";"-";"ce petit restaurant libanais est à dècouvrir. de bons petits plats à savourer seul ou entre amis et un très très bon acceuil.";5;"positive";"acceuil";"de bons petits plats à savourer seul ou entre amis et un très très bon acceuil";"-";"-";"-";"positive";"plats";"de bons petits plats à savourer seul ou entre amis et un très très bon acceuil";"-";"-";"-";"positive";"restaurant";"ce petit restaurant libanais est à dècouvrir";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-";"positive";"-"
51372742;5702496ebb795233790e3316;"Patron pas aimaible. Pizza toute petit pour 10 euro c'est cher, très mauvaise qualité des produit le jambon goût plastique et très sec. Le fromage n'en parlons pas.. Fausse mozzarella sans goût très déçus je n'y retournerai pas  Ils ne voient que l'argent.";1;"negative";"Patron";"Patron pas aimaible";"-";"-";"-";"negative";"produit, jambon, fromage, mozzarella";"Fausse mozzarella sans goût très déçus je n'y retournerai pas  Ils ne voient que l'argent";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Patron pas aimaible. Pizza toute petit pour 10 euro c'est cher, très mauvaise qualité des produit le jambon goût plastique et très sec. Le fromage n'en parlons pas.. Fausse mozzarella sans goût très déçus je n'y retournerai pas  Ils ne voient que l'argent.";1;"negative";"Patron";"Patron pas aimaible";"-";"-";"-";"negative";"produit, jambon, fromage, mozzarella";"Fausse mozzarella sans goût très déçus je n'y retournerai pas  Ils ne voient que l'argent";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"negative";"-";"negative";"-";"-";"-"
51374068;5667ccbbd1db7e18d303cefb;"résidents à Annecy, on avait un peu peur d'être considérés comme des &quottouristes&quot&quot pour ce resto au bord du lac. mais en fait nous sommes sortis repus et ravis. les plats sont copieux et bons, et le service est très bien. je conseil ce resto&quot";5;"positive";"service";"et le service est très bien";"-";"-";"-";"positive";"plats";"les plats sont copieux et bons";"-";"-";"-";"positive";"resto, resto";"on avait un peu peur d'être considérés comme des "touristes"" pour ce resto au bord du lac";"-";"-";"-";"résidents à Annecy, on avait un peu peur d'être considérés comme des &quottouristes&quot&quot pour ce resto au bord du lac. mais en fait nous sommes sortis repus et ravis. les plats sont copieux et bons, et le service est très bien. je conseil ce resto&quot";5;"positive";"service";"et le service est très bien";"-";"-";"-";"positive";"plats";"les plats sont copieux et bons";"-";"-";"-";"positive";"resto, resto";"on avait un peu peur d'être considérés comme des "touristes"" pour ce resto au bord du lac";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-";"positive";"-"
51375625;5667ccbbd1db7e18d303cf71;"Equipe super sympa, restaurant convivial. les plats proposés sont très bons, il faut compter entre 20 et 25 ¤ pour plat + dessert.";5;"-";"-";"-";"-";"-";"-";"positive";"plats";"les plats proposés sont très bons";"-";"-";"-";"positive";"restaurant";"restaurant convivial";"-";"-";"-";"Très bon restaurant! Personnel très accueillant, on mange très bien, très bon rapport qualité prix! Je recommande!";5;"positive";"Personnel";"Personnel très accueillant";"-";"-";"-";"-";"-";"-";"positive";"qualité prix";"très bon rapport qualité prix";"positive";"restaurant";"Très bon restaurant";"-";"-";"-";"cadre très agréable, accueil et service particulièrement soignés, ce qui vous fait apprécié d'autant plus le bon repas que l'on vous sert. Cuisine simple, bien réalisée, copieuse et pas trop chère. Un endroit tout à fait recommandable !";5;"positive";"accueil, service";"accueil et service particulièrement soignés";"positive";"cadre";"cadre très agréable";"positive";"repas, Cuisine";"Cuisine simple";"-";"-";"-";"positive";"endroit";"Un endroit tout à fait recommandable";"-";"-";"-";"positive";"positive";"positive";"positive";"positive";"-"
51377216;5667ccbcd1db7e18d303d047;"Salle pas assez chauffée, restauration et décoration correcte mais sans excès...";2;"-";"-";"-";"neutral";"Salle";"Salle pas assez chauffée";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Salle pas assez chauffée, restauration et décoration correcte mais sans excès...";2;"-";"-";"-";"neutral";"Salle";"Salle pas assez chauffée";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"neutral";"-";"-";"-";"-"
51378486;582d701191c80c252aa0905d;"Trouver un restaurant gastronomique dans l'une des magnifiques petites ruelles de Tourrettes sur Loup est une belle surprise et nous n'avons pas pu résister au plaisir de nous y installer pour déjeuner. L'accueil est sympathique mais la salle ne paye pas de mine pour un restaurant étoilé. La lecture de la carte montre une belle inventivité de la part du chef. Les prix étant  élevés à la carte nous nous sommes rabattus sur la formule du midi : plat et dessert pour 22€. C'est vraiment donné pour rien dans un établissement de grande gastronomie. Sauf que nous n'avons rien mangé de gastronomique C'était quelconque et ne valait pas plus que ce que nous avons payé. Il faudra revenir pour manger à la carte et voir si le chef a vraiment le talent qu'on lui prête. Quand nous reviendrons nous nous garderons de prendre un kir en apéritif car celui qu'on nous a servi était si mal dosé que nous avons eu du mal à le finir. Une expérience bien décevante au final.";2;"positive";"accueil";"L'accueil est sympathique mais la salle ne paye pas de mine pour un restaurant étoilé";"-";"-";"-";"negative";"déjeuner";"Trouver un restaurant gastronomique dans l'une des magnifiques petites ruelles de Tourrettes sur Loup est une belle surprise et nous n'avons pas pu résister au plaisir de nous y installer pour déjeuner";"positive";"prix";"Les prix étant  élevés à la carte nous nous sommes rabattus sur la formule du midi";"positive";"restaurant, restaurant";"Trouver un restaurant gastronomique dans l'une des magnifiques petites ruelles de Tourrettes sur Loup est une belle surprise et nous n'avons pas pu résister au plaisir de nous y installer pour déjeuner";"-";"-";"-";"Trouver un restaurant gastronomique dans l'une des magnifiques petites ruelles de Tourrettes sur Loup est une belle surprise et nous n'avons pas pu résister au plaisir de nous y installer pour déjeuner. L'accueil est sympathique mais la salle ne paye pas de mine pour un restaurant étoilé. La lecture de la carte montre une belle inventivité de la part du chef. Les prix étant  élevés à la carte nous nous sommes rabattus sur la formule du midi : plat et dessert pour 22€. C'est vraiment donné pour rien dans un établissement de grande gastronomie. Sauf que nous n'avons rien mangé de gastronomique C'était quelconque et ne valait pas plus que ce que nous avons payé. Il faudra revenir pour manger à la carte et voir si le chef a vraiment le talent qu'on lui prête. Quand nous reviendrons nous nous garderons de prendre un kir en apéritif car celui qu'on nous a servi était si mal dosé que nous avons eu du mal à le finir. Une expérience bien décevante au final.";2;"positive";"accueil";"L'accueil est sympathique mais la salle ne paye pas de mine pour un restaurant étoilé";"-";"-";"-";"negative";"déjeuner";"Trouver un restaurant gastronomique dans l'une des magnifiques petites ruelles de Tourrettes sur Loup est une belle surprise et nous n'avons pas pu résister au plaisir de nous y installer pour déjeuner";"positive";"prix";"Les prix étant  élevés à la carte nous nous sommes rabattus sur la formule du midi";"positive";"restaurant, restaurant";"Trouver un restaurant gastronomique dans l'une des magnifiques petites ruelles de Tourrettes sur Loup est une belle surprise et nous n'avons pas pu résister au plaisir de nous y installer pour déjeuner";"-";"-";"-";"-";2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"negative";"positive";"positive";"-"
